listing_id,date
9014565,2016-06-20
9014565,2016-06-25
9014565,2016-06-27
9014565,2016-07-02
9014565,2016-07-11
9014565,2016-07-18
9014565,2016-07-20
9014565,2016-07-23
9014565,2016-07-26
9014565,2016-08-03
9014565,2016-08-15
9014565,2016-08-19
9014565,2016-08-24
9014565,2016-09-15
9014565,2016-09-19
9014565,2016-09-25
9014565,2016-09-27
9014565,2016-10-03
9014565,2016-10-10
9014565,2016-10-20
9014565,2016-10-23
9014565,2016-10-31
9014565,2016-11-14
9014565,2016-11-18
9014565,2016-11-27
9014565,2016-12-20
9014565,2016-12-25
9014565,2016-12-29
9014565,2017-01-02
9014565,2017-01-19
9014565,2017-01-31
9014565,2017-02-20
9014565,2017-02-24
9014565,2017-03-03
9014565,2017-03-05
9014565,2017-03-12
9014565,2017-03-19
9014565,2017-03-31
9014565,2017-04-09
9014565,2017-04-13
9014565,2017-04-16
9014565,2017-04-23
9014565,2017-05-01
9014565,2017-05-07
7241887,2015-07-12
7241887,2015-07-20
7241887,2015-07-26
7241887,2015-08-07
7241887,2015-09-18
7241887,2015-09-21
7241887,2015-10-01
7241887,2015-10-08
7241887,2015-10-22
7241887,2015-10-26
7241887,2015-11-04
7241887,2015-11-09
7241887,2016-01-01
7241887,2016-03-14
7241887,2016-04-10
7241887,2016-04-23
7241887,2016-05-05
7241887,2016-05-13
7241887,2016-06-06
7241887,2016-06-16
7241887,2016-07-20
7241887,2016-07-30
7241887,2016-09-19
7241887,2016-10-13
7241887,2016-11-06
7241887,2017-03-12
7241887,2017-04-26
7241887,2017-05-09
12652391,2016-05-09
12652391,2016-05-23
12652391,2016-05-26
12652391,2016-05-29
12652391,2016-06-05
12652391,2016-06-15
12652391,2016-06-24
12652391,2016-07-05
12652391,2016-07-13
12652391,2016-07-21
12652391,2016-07-24
12652391,2016-08-01
12652391,2016-08-28
12652391,2016-09-17
12652391,2016-10-09
12652391,2016-10-12
12652391,2016-10-18
12652391,2016-10-27
12652391,2016-11-06
15735536,2016-11-26
15735536,2016-12-31
15735536,2017-04-09
15256715,2017-01-22
15256715,2017-01-29
15256715,2017-01-30
15256715,2017-02-05
15256715,2017-02-11
15256715,2017-02-12
15256715,2017-03-05
15256715,2017-03-12
15256715,2017-03-15
15256715,2017-03-19
15256715,2017-03-22
15256715,2017-03-26
15256715,2017-04-05
15256715,2017-04-09
15256715,2017-04-15
15256715,2017-04-17
15256715,2017-04-30
15256715,2017-05-03
15256715,2017-05-06
15256715,2017-05-07
17865652,2017-04-11
17865652,2017-04-16
17865652,2017-04-23
17865652,2017-04-30
3654414,2014-08-04
3654414,2014-09-08
3654414,2014-09-23
3654414,2014-10-05
3654414,2014-11-02
3654414,2014-11-30
3654414,2014-12-21
3654414,2015-02-13
3654414,2015-02-17
3654414,2015-03-10
3654414,2015-03-29
3654414,2015-04-06
3654414,2015-04-11
3654414,2015-04-13
3654414,2015-04-28
3654414,2015-05-04
3654414,2015-05-12
3654414,2015-05-18
3654414,2015-05-21
3654414,2015-05-27
3654414,2015-06-01
3654414,2015-06-09
3654414,2015-06-14
3654414,2015-06-18
3654414,2015-06-23
3654414,2015-07-02
3654414,2015-07-05
3654414,2015-07-07
3654414,2015-07-13
3654414,2015-07-16
3654414,2015-07-21
3654414,2015-07-27
3654414,2015-08-01
3654414,2015-08-04
3654414,2015-08-07
3654414,2015-09-04
3654414,2015-09-10
3654414,2015-10-01
3654414,2015-10-05
3654414,2015-10-10
3654414,2015-10-13
3654414,2015-10-19
3654414,2015-10-22
3654414,2015-10-24
3654414,2015-10-26
3654414,2015-11-02
3654414,2015-11-09
3654414,2015-11-16
3654414,2015-11-18
3654414,2015-11-21
3654414,2015-11-23
3654414,2015-12-01
3654414,2015-12-05
3654414,2015-12-29
3654414,2016-01-03
3654414,2016-03-16
3654414,2016-03-20
3654414,2016-03-31
3654414,2016-04-05
3654414,2016-05-07
3654414,2016-05-09
3654414,2016-05-13
3654414,2016-05-21
3654414,2016-05-28
3654414,2016-05-30
3654414,2016-06-05
3654414,2016-06-10
3654414,2016-06-13
3654414,2016-06-19
3654414,2016-06-21
3654414,2016-06-25
3654414,2016-06-26
3654414,2016-07-06
3654414,2016-07-11
3654414,2016-07-19
3654414,2016-07-25
3654414,2016-07-28
3654414,2016-07-31
3654414,2016-08-02
3654414,2016-08-07
3654414,2016-08-14
3654414,2016-08-18
3654414,2016-08-23
3654414,2016-08-30
3654414,2016-09-04
3654414,2016-09-07
3654414,2016-09-13
3654414,2016-09-16
3654414,2016-09-20
3654414,2016-09-21
3654414,2016-09-26
3654414,2016-09-27
3654414,2016-10-04
3654414,2016-10-06
3654414,2016-10-10
3654414,2016-10-19
3654414,2016-10-21
3654414,2016-10-24
3654414,2016-10-30
3654414,2016-11-07
3654414,2016-11-14
3654414,2016-11-17
3654414,2016-11-20
3654414,2016-11-25
3654414,2016-11-27
3654414,2017-01-10
3654414,2017-02-12
3654414,2017-03-26
3654414,2017-04-30
1183072,2013-06-03
1183072,2013-06-14
1183072,2013-06-24
1183072,2013-06-30
1183072,2013-07-02
1183072,2013-07-18
1183072,2013-07-23
1183072,2013-08-01
1183072,2013-08-13
1183072,2013-08-19
1183072,2013-08-22
1183072,2013-09-09
1183072,2013-09-17
1183072,2013-09-30
1183072,2013-10-11
1183072,2013-11-03
1183072,2013-11-05
1183072,2013-12-30
1183072,2014-01-13
1183072,2014-01-24
1183072,2014-02-23
1183072,2014-03-24
1183072,2014-04-22
1183072,2014-04-29
1183072,2014-05-06
1183072,2014-05-12
1183072,2014-05-20
1183072,2014-05-26
1183072,2014-06-03
1183072,2014-06-17
1183072,2014-06-23
1183072,2014-07-14
1183072,2014-07-19
1183072,2014-07-24
1183072,2014-08-01
1183072,2014-08-18
1183072,2014-08-28
1183072,2014-09-02
1183072,2014-09-12
1183072,2014-09-22
1183072,2014-10-01
1183072,2014-10-05
1183072,2014-10-07
1183072,2014-10-18
1183072,2014-10-20
1183072,2014-10-24
1183072,2014-10-26
1183072,2014-10-28
1183072,2014-11-04
1183072,2014-11-08
1183072,2014-11-11
1183072,2014-11-17
1183072,2014-11-19
1183072,2014-11-24
1183072,2014-12-03
1183072,2014-12-08
1183072,2015-02-05
1183072,2015-02-16
1183072,2015-02-17
1183072,2015-03-04
1183072,2015-03-10
1183072,2015-03-17
1183072,2015-03-21
1183072,2015-03-26
1183072,2015-03-31
1183072,2015-04-13
1183072,2015-04-23
1183072,2015-04-27
1183072,2015-05-09
1183072,2015-05-11
1183072,2015-05-16
1183072,2015-05-19
1183072,2015-05-21
1183072,2015-05-23
1183072,2015-05-26
1183072,2015-05-30
1183072,2015-06-03
1183072,2015-06-04
1183072,2015-06-10
1183072,2015-06-13
1183072,2015-06-16
1183072,2015-06-19
1183072,2015-06-27
1183072,2015-06-29
1183072,2015-07-04
1183072,2015-07-08
1183072,2015-07-11
1183072,2015-07-12
1183072,2015-07-14
1183072,2015-07-18
1183072,2015-07-21
1183072,2015-07-31
1183072,2015-08-04
1183072,2015-08-11
1183072,2015-08-17
1183072,2015-08-23
1183072,2015-08-27
1183072,2015-09-04
1183072,2015-09-09
1183072,2015-09-13
1183072,2015-09-16
1183072,2015-09-21
1183072,2015-09-26
1183072,2015-10-10
1183072,2015-10-13
1183072,2015-10-19
1183072,2015-10-26
1183072,2015-10-28
1183072,2015-11-08
1183072,2015-11-14
1183072,2015-11-28
1183072,2015-12-02
1183072,2015-12-03
1183072,2015-12-05
1183072,2015-12-08
1183072,2015-12-18
1183072,2016-01-06
1183072,2016-03-09
